Game 4,ecg+gsr,3,consensus,0.0
Ice Bucket 6,ecg+gsr,3,consensus,0.0
Prepare Speech,ecg+gsr,3,consensus,0.0
Social Conversation 5,ecg+gsr,3,consensus,0.0
Speech,ecg+gsr,3,consensus,0.0
Stroop 2,ecg+gsr,3,consensus,0.0
rest1,ecg+gsr,3,consensus,0.0
rest2,ecg+gsr,3,consensus,0.0
rest3,ecg+gsr,3,consensus,0.0
rest4,ecg+gsr,3,consensus,0.0
rest5,ecg+gsr,3,consensus,0.0
rest6,ecg+gsr,3,consensus,0.0
sing-a-song 1,ecg+gsr,3,consensus,0.0
Arithmetic,ecg+gsr,4,consensus,0.0
Cry 7-2,ecg+gsr,4,consensus,0.0
Eating 3,ecg+gsr,4,consensus,0.0
Game 4,ecg+gsr,4,consensus,0.0
Ice Bucket 6,ecg+gsr,4,consensus,0.0
Prepare Speech,ecg+gsr,4,consensus,0.0
Social Conversation 5,ecg+gsr,4,consensus,0.0
Speech,ecg+gsr,4,consensus,0.0
Stroop 2,ecg+gsr,4,consensus,0.0
rest1,ecg+gsr,4,consensus,0.0
rest2,ecg+gsr,4,consensus,0.0
rest3,ecg+gsr,4,consensus,0.0
rest4,ecg+gsr,4,consensus,0.0
rest5,ecg+gsr,4,consensus,0.0
rest6,ecg+gsr,4,consensus,0.0
sing-a-song 1,ecg+gsr,4,consensus,0.0
Arithmetic,ecg+gsr,6,consensus,0.0
Cry 7-2,ecg+gsr,6,consensus,0.0
Eating 3,ecg+gsr,6,consensus,0.0
Game 4,ecg+gsr,6,consensus,0.0
Ice Bucket 6,ecg+gsr,6,consensus,0.0
Prepare Speech,ecg+gsr,6,consensus,0.0
Social Conversation 5,ecg+gsr,6,consensus,0.0
Speech,ecg+gsr,6,consensus,0.0
Stroop 2,ecg+gsr,6,consensus,0.0
rest1,ecg+gsr,6,consensus,0.0
rest2,ecg+gsr,6,consensus,0.0
rest3,ecg+gsr,6,consensus,0.0
rest4,ecg+gsr,6,consensus,0.0
rest5,ecg+gsr,6,consensus,0.0
rest6,ecg+gsr,6,consensus,0.0
sing-a-song 1,ecg+gsr,6,consensus,0.0
Arithmetic,ecg+gsr,9,consensus,0.0
Cry 7-2,ecg+gsr,9,consensus,0.0
Eating 3,ecg+gsr,9,consensus,0.0
Game 4,ecg+gsr,9,consensus,0.0
Ice Bucket 6,ecg+gsr,9,consensus,0.0
Prepare Speech,ecg+gsr,9,consensus,0.0
Social Conversation 5,ecg+gsr,9,consensus,0.0
Speech,ecg+gsr,9,consensus,0.0
Stroop 2,ecg+gsr,9,consensus,0.0
rest1,ecg+gsr,9,consensus,0.0
rest2,ecg+gsr,9,consensus,0.0
rest3,ecg+gsr,9,consensus,0.0
rest4,ecg+gsr,9,consensus,0.0
rest5,ecg+gsr,9,consensus,0.0
rest6,ecg+gsr,9,consensus,0.0
sing-a-song 1,ecg+gsr,9,consensus,0.0
Arithmetic,ecg+gsr,11,consensus,0.0
Cry 7-2,ecg+gsr,11,consensus,0.0
Eating 3,ecg+gsr,11,consensus,0.0
Game 4,ecg+gsr,11,consensus,0.0
Ice Bucket 6,ecg+gsr,11,consensus,0.0
Prepare Speech,ecg+gsr,11,consensus,0.0
Social Conversation 5,ecg+gsr,11,consensus,0.0
Speech,ecg+gsr,11,consensus,0.0
Stroop 2,ecg+gsr,11,consensus,0.0
rest1,ecg+gsr,11,consensus,0.0
rest2,ecg+gsr,11,consensus,0.0
rest3,ecg+gsr,11,consensus,0.0
rest4,ecg+gsr,11,consensus,0.0
rest5,ecg+gsr,11,consensus,0.0
rest6,ecg+gsr,11,consensus,0.0
sing-a-song 1,ecg+gsr,11,consensus,0.0
Arithmetic,ecg+gsr,13,consensus,0.0
Cry 7-2,ecg+gsr,13,consensus,0.0
Eating 3,ecg+gsr,13,consensus,0.0
Game 4,ecg+gsr,13,consensus,0.0
Ice Bucket 6,ecg+gsr,13,consensus,0.0
Prepare Speech,ecg+gsr,13,consensus,0.0
Social Conversation 5,ecg+gsr,13,consensus,0.0
Speech,ecg+gsr,13,consensus,0.0
Stroop 2,ecg+gsr,13,consensus,0.0
rest1,ecg+gsr,13,consensus,0.0
rest2,ecg+gsr,13,consensus,0.0
rest3,ecg+gsr,13,consensus,0.0
rest4,ecg+gsr,13,consensus,0.0
rest5,ecg+gsr,13,consensus,0.0
rest6,ecg+gsr,13,consensus,0.0
sing-a-song 1,ecg+gsr,13,consensus,0.0
Arithmetic,ecg+gsr,14,consensus,0.5
Cry 7-2,ecg+gsr,14,consensus,0.80000000000000004
Eating 3,ecg+gsr,14,consensus,0.0
Game 4,ecg+gsr,14,consensus,1.0
Ice Bucket 6,ecg+gsr,14,consensus,0.0
Prepare Speech,ecg+gsr,14,consensus,0.0
Social Conversation 5,ecg+gsr,14,consensus,0.0
Speech,ecg+gsr,14,consensus,0.36363636363636359
Stroop 2,ecg+gsr,14,consensus,0.0
rest1,ecg+gsr,14,consensus,0.0
rest2,ecg+gsr,14,consensus,0.0
rest3,ecg+gsr,14,consensus,0.0
rest4,ecg+gsr,14,consensus,0.0
rest5,ecg+gsr,14,consensus,0.0
rest6,ecg+gsr,14,consensus,0.0
sing-a-song 1,ecg+gsr,14,consensus,0.83333333333333326
Arithmetic,ecg+gsr,15,consensus,0.0
Cry 7-2,ecg+gsr,15,consensus,0.0
Eating 3,ecg+gsr,15,consensus,0.0
Game 4,ecg+gsr,15,consensus,0.0
Ice Bucket 6,ecg+gsr,15,consensus,0.5
Prepare Speech,ecg+gsr,15,consensus,0.0
Social Conversation 5,ecg+gsr,15,consensus,0.0
Speech,ecg+gsr,15,consensus,0.0
Stroop 2,ecg+gsr,15,consensus,0.0
rest1,ecg+gsr,15,consensus,0.0
rest2,ecg+gsr,15,consensus,0.0
rest3,ecg+gsr,15,consensus,0.0
rest4,ecg+gsr,15,consensus,0.0
rest5,ecg+gsr,15,consensus,0.0
rest6,ecg+gsr,15,consensus,0.0
sing-a-song 1,ecg+gsr,15,consensus,0.0
Arithmetic,ecg+gsr,16,consensus,0.0
Cry 7-2,ecg+gsr,16,consensus,0.0
Eating 3,ecg+gsr,16,consensus,0.0
Game 4,ecg+gsr,16,consensus,0.0
Ice Bucket 6,ecg+gsr,16,consensus,0.0
Prepare Speech,ecg+gsr,16,consensus,0.0
Social Conversation 5,ecg+gsr,16,consensus,0.0
Speech,ecg+gsr,16,consensus,0.0
Stroop 2,ecg+gsr,16,consensus,0.0
rest1,ecg+gsr,16,consensus,0.0
rest2,ecg+gsr,16,consensus,0.0
rest3,ecg+gsr,16,consensus,0.0
rest4,ecg+gsr,16,consensus,0.0
rest5,ecg+gsr,16,consensus,0.0
rest6,ecg+gsr,16,consensus,0.0
sing-a-song 1,ecg+gsr,16,consensus,0.0
Arithmetic,ecg+gsr,17,consensus,0.0
Cry 7-2,ecg+gsr,17,consensus,0.0
Eating 3,ecg+gsr,17,consensus,0.0
Game 4,ecg+gsr,17,consensus,0.0
Ice Bucket 6,ecg+gsr,17,consensus,0.0
Prepare Speech,ecg+gsr,17,consensus,0.0
Social Conversation 5,ecg+gsr,17,consensus,0.0
Speech,ecg+gsr,17,consensus,0.0
Stroop 2,ecg+gsr,17,consensus,0.0
rest1,ecg+gsr,17,consensus,0.0
rest2,ecg+gsr,17,consensus,0.0
rest3,ecg+gsr,17,consensus,0.0
rest4,ecg+gsr,17,consensus,0.0
rest5,ecg+gsr,17,consensus,0.0
rest6,ecg+gsr,17,consensus,0.0
sing-a-song 1,ecg+gsr,17,consensus,0.0
